epoch,train_loss,train_t,train_s,val_loss,val_t,val_s,val_nmse_db,lr,time_iso
132,0.030655,0.054739,0.006570,0.046454,0.079072,0.013836,-10.84,1e-06,2025-08-21T05:31:42
133,0.030515,0.054483,0.006546,0.046809,0.079263,0.014356,-10.84,1e-06,2025-08-21T05:32:36
134,0.030583,0.054702,0.006465,0.047335,0.080215,0.014454,-10.83,1e-06,2025-08-21T05:33:29
135,0.030548,0.054590,0.006506,0.045732,0.077902,0.013562,-10.84,1e-06,2025-08-21T05:34:24
136,0.030580,0.054602,0.006558,0.046889,0.080171,0.013608,-10.83,1e-06,2025-08-21T05:35:19
137,0.030554,0.054535,0.006573,0.047395,0.080566,0.014225,-10.83,1e-06,2025-08-21T05:36:14
138,0.030503,0.054569,0.006437,0.045984,0.078727,0.013242,-10.84,1e-06,2025-08-21T05:37:09
139,0.030463,0.054472,0.006455,0.046015,0.078278,0.013752,-10.84,1e-06,2025-08-21T05:38:04
140,0.030577,0.054539,0.006615,0.046803,0.079565,0.014042,-10.83,1e-06,2025-08-21T05:39:00
141,0.030568,0.054660,0.006477,0.046042,0.078378,0.013706,-10.84,1e-06,2025-08-21T05:39:57
142,0.030663,0.054903,0.006422,0.045424,0.077480,0.013368,-10.83,1e-06,2025-08-21T05:40:54
143,0.030501,0.054647,0.006356,0.047073,0.081083,0.013062,-10.83,1e-06,2025-08-21T05:41:50
144,0.030468,0.054491,0.006444,0.046218,0.079400,0.013036,-10.84,1e-06,2025-08-21T05:42:47
145,0.030644,0.054785,0.006502,0.046473,0.079434,0.013512,-10.83,1e-06,2025-08-21T05:43:44
146,0.030654,0.054759,0.006550,0.047169,0.080929,0.013409,-10.82,1e-06,2025-08-21T05:44:42
147,0.030796,0.055047,0.006545,0.046841,0.080412,0.013271,-10.83,1e-06,2025-08-21T05:45:41
148,0.030719,0.054913,0.006525,0.046070,0.078659,0.013480,-10.83,1e-06,2025-08-21T05:46:38
149,0.030688,0.054775,0.006600,0.046750,0.080508,0.012993,-10.82,1e-06,2025-08-21T05:47:34
150,0.030827,0.055089,0.006566,0.046654,0.079857,0.013452,-10.82,1e-06,2025-08-21T05:48:28
151,0.030762,0.055010,0.006514,0.046823,0.080466,0.013180,-10.83,1e-06,2025-08-21T05:49:22
152,0.030917,0.055127,0.006707,0.047294,0.081042,0.013546,-10.82,1e-06,2025-08-21T05:50:15
153,0.030768,0.054928,0.006609,0.047423,0.081484,0.013362,-10.82,1e-06,2025-08-21T05:51:07
154,0.030809,0.054808,0.006810,0.047068,0.080425,0.013712,-10.84,1e-06,2025-08-21T05:51:59
155,0.030724,0.054720,0.006728,0.046691,0.079647,0.013734,-10.84,1e-06,2025-08-21T05:52:51
156,0.030890,0.055024,0.006756,0.046762,0.079877,0.013648,-10.83,1e-06,2025-08-21T05:53:43
157,0.030854,0.054868,0.006840,0.046556,0.079346,0.013765,-10.83,1e-06,2025-08-21T05:54:35
158,0.030908,0.054947,0.006868,0.046557,0.079164,0.013951,-10.83,1e-06,2025-08-21T05:55:26
159,0.030738,0.054668,0.006808,0.047275,0.080200,0.014351,-10.82,1e-06,2025-08-21T05:56:17
160,0.030895,0.054950,0.006840,0.046813,0.079592,0.014034,-10.82,1e-06,2025-08-21T05:57:09
161,0.030804,0.054940,0.006668,0.047040,0.080079,0.014001,-10.82,1e-06,2025-08-21T05:58:00
162,0.030776,0.054730,0.006822,0.046550,0.079648,0.013453,-10.82,1e-06,2025-08-21T05:58:52
163,0.030815,0.054850,0.006781,0.046634,0.079761,0.013507,-10.82,1e-06,2025-08-21T05:59:43
164,0.031099,0.055534,0.006665,0.047516,0.079735,0.015298,-10.81,1e-06,2025-08-21T06:00:35
165,0.031250,0.055835,0.006665,0.046952,0.079481,0.014423,-10.81,1e-06,2025-08-21T06:01:27
166,0.031118,0.055634,0.006602,0.047310,0.079855,0.014766,-10.79,1e-06,2025-08-21T06:02:18
167,0.031315,0.056037,0.006592,0.048412,0.081996,0.014827,-10.79,1e-06,2025-08-21T06:03:10
168,0.031202,0.055973,0.006431,0.048681,0.083335,0.014028,-10.78,1e-06,2025-08-21T06:04:02
169,0.031194,0.055789,0.006599,0.048993,0.083153,0.014833,-10.78,1e-06,2025-08-21T06:04:54
170,0.031106,0.055560,0.006652,0.047687,0.080251,0.015122,-10.80,1e-06,2025-08-21T06:05:46
171,0.031228,0.055755,0.006701,0.047827,0.081524,0.014129,-10.79,1e-06,2025-08-21T06:06:37
172,0.031130,0.055699,0.006561,0.046435,0.079344,0.013526,-10.80,1e-06,2025-08-21T06:07:29
173,0.031166,0.055614,0.006719,0.046157,0.079867,0.012446,-10.79,1e-06,2025-08-21T06:08:20
174,0.031303,0.055811,0.006795,0.047310,0.079850,0.014771,-10.78,1e-06,2025-08-21T06:09:11
175,0.031356,0.056004,0.006707,0.048161,0.082713,0.013609,-10.76,1e-06,2025-08-21T06:10:02
176,0.031079,0.055469,0.006688,0.047364,0.080554,0.014173,-10.78,1e-06,2025-08-21T06:10:52
177,0.031223,0.055750,0.006697,0.047870,0.082260,0.013479,-10.77,1e-06,2025-08-21T06:11:42
178,0.031421,0.056045,0.006797,0.046724,0.080104,0.013343,-10.78,1e-06,2025-08-21T06:12:33
179,0.031556,0.056223,0.006888,0.047578,0.081401,0.013756,-10.79,1e-06,2025-08-21T06:13:23
180,0.031555,0.056207,0.006902,0.046604,0.081056,0.012153,-10.79,1e-06,2025-08-21T06:14:13
181,0.031328,0.055839,0.006816,0.048097,0.081930,0.014263,-10.78,1e-06,2025-08-21T06:15:03
182,0.031411,0.055939,0.006883,0.048458,0.084592,0.012324,-10.75,1e-06,2025-08-21T06:15:53
183,0.031626,0.056363,0.006888,0.045936,0.079657,0.012216,-10.79,1e-06,2025-08-21T06:16:43
184,0.031678,0.057050,0.006306,0.046371,0.080108,0.012633,-10.80,1e-06,2025-08-21T06:17:33
185,0.031525,0.056690,0.006360,0.045988,0.079537,0.012440,-10.80,1e-06,2025-08-21T06:18:24
186,0.031553,0.056662,0.006444,0.046403,0.079767,0.013038,-10.80,1e-06,2025-08-21T06:19:14
187,0.031491,0.056439,0.006544,0.046315,0.080055,0.012575,-10.80,1e-06,2025-08-21T06:20:04
188,0.031477,0.056319,0.006634,0.046255,0.079650,0.012860,-10.80,1e-06,2025-08-21T06:20:54
189,0.031564,0.056394,0.006735,0.046450,0.080070,0.012829,-10.80,1e-06,2025-08-21T06:21:45
190,0.031566,0.056330,0.006802,0.046402,0.080144,0.012660,-10.79,1e-06,2025-08-21T06:22:35
191,0.031517,0.056278,0.006756,0.046428,0.079835,0.013020,-10.80,1e-06,2025-08-21T06:23:25
192,0.031541,0.056351,0.006732,0.046382,0.079938,0.012826,-10.80,1e-06,2025-08-21T06:24:17
193,0.031512,0.056299,0.006725,0.046545,0.080029,0.013061,-10.80,1e-06,2025-08-21T06:25:09
194,0.031555,0.056366,0.006743,0.046589,0.080706,0.012471,-10.78,1e-06,2025-08-21T06:26:01
195,0.031456,0.056207,0.006705,0.045986,0.079877,0.012096,-10.79,1e-06,2025-08-21T06:26:55
196,0.031556,0.056423,0.006689,0.046370,0.080270,0.012470,-10.79,1e-06,2025-08-21T06:27:49
197,0.031436,0.056231,0.006641,0.046315,0.080078,0.012552,-10.79,1e-06,2025-08-21T06:28:43
198,0.031514,0.056384,0.006644,0.046425,0.080414,0.012435,-10.79,1e-06,2025-08-21T06:29:37
199,0.031500,0.056374,0.006626,0.046068,0.079855,0.012282,-10.79,1e-06,2025-08-21T06:30:33
200,0.031403,0.056198,0.006609,0.045703,0.079255,0.012152,-10.79,1e-06,2025-08-21T06:31:29
